,SMILES,ID,is_active,mw,logP,charge
3791,COCCCN(CCOC)c1ccc(cc1C(=O)N)N,C42426711,0,281.35600000000005,0.8570000000000002,0
3792,CCCC#C[C@@](C)(O)CN[C@H](Cc1c[nH]cn1)C(=O)O,C13229426,0,279.34000000000003,0.5494999999999999,0
3793,CCCC(=O)NCC(=O)NNC(=O)NCC(F)(F)F,C60411408,0,284.238,-0.20460000000000006,0
3794,c1cc(cnc1)Nc2nc(cs2)C(=O)NCC(=O)N,C62022585,0,277.309,0.4968000000000001,0
3795,CCOCCS(=O)(=O)N[C@@H]1CCC[C@H]1/C(=N/O)/N,C63154530,0,279.362,-0.14259999999999817,0
3796,C1CCC(C1)(/C(=N\O)/N)NS(=O)(=O)C[C@@H]2CCCO2,C63156803,0,291.3730000000001,0.14400000000000124,0
3797,c1ccc(c(c1)C(=O)N)NC(=O)CCNc2ncccn2,C64851923,0,285.30699999999996,1.0161999999999998,0
3798,c1cc(ccc1CNC(=O)NC[C@H]2CCCO2)S(=O)(=O)N,C54025578,0,313.379,0.3122000000000008,0
3799,c1cnc(cc1CNC(=O)CNC(=O)N)OCC2CC2,C67483821,0,278.312,0.15489999999999982,0
3800,c1ccc(cc1)[C@@H](CNC(=O)C(=O)Nc2c[nH]c(=O)[nH]c2=O)O,C12407137,0,318.28900000000004,-1.1484999999999987,0
3801,COc1cc(c(cc1OCC(=O)N)Br)/C=N/NC(=O)N,C13747667,0,345.153,0.32400000000000007,0
3802,C[C@@H]([C@H](c1ccc(cc1)OC)O)O[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O,C14504482,0,344.36000000000007,-1.0663999999999998,0
3803,CN(C[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)C(=S)S,C15923140,0,271.35999999999996,-2.4312,0
3804,C[C@H]([C@@H]([C@H]([C@H]([C@@H]1NN=C(S1)c2ccccc2)O)O)O)O,C16102365,0,298.36400000000003,-0.5258,0
3805,C1CCC(=NNc2nnc(n2N)SCC(=O)N)C1,C21327546,0,269.334,-0.08879999999999971,0
3806,C[C@@H](C(=O)NC(=O)N)OC(=O)c1cc(ccc1F)S(=O)(=O)N,C22520400,0,333.297,-0.7866999999999995,0
3807,Cc1c(cco1)c2nnc(n2N)S[C@@H](C(C)C)C(=O)NC(=O)N,C22576983,0,338.3930000000001,0.8719199999999998,0
3808,CC(C)(C)NC(=O)CNC(=O)CCCCNC(=O)N,C24085170,0,272.349,-0.14409999999999912,0
3809,C[C@H](C(=O)NC(=O)NCC(F)(F)F)Sc1nc([nH]n1)N,C25362027,0,312.277,0.25559999999999955,0
3810,c1cc(c(cc1Br)/C=N/NC(=O)CCC(=O)NN)O,C27986426,0,329.154,0.37490000000000007,0
3811,Cc1cc(nc(n1)SCC(=O)c2c(n(c(=O)[nH]c2=O)C3CC3)N)N,C31745886,0,348.38800000000015,0.10932000000000025,0
3812,COc1cc(cc(c1O)/C=N/NC(=O)N)/C=N\NC(=O)N,C35191168,0,294.2710000000001,-0.5947999999999996,0
3813,C=CCNC(=S)NNc1[nH]c(=O)c2cn[nH]c2n1,C35682010,0,265.302,-0.3768000000000004,0
3814,c1c(cc(c(c1S(=O)(=O)NCCC(=O)N)F)Cl)N,C36746702,0,295.72299999999996,0.21500000000000008,0
3815,c1cc(ccc1CC(=O)Nc2cnn(c2)CC(=O)N)N,C37024659,0,273.296,0.13180000000000008,0
3816,Cc1c(c[nH]n1)CNc2cccc(c2)NS(=O)(=O)N,C37130897,0,281.34100000000007,0.9456199999999999,0
3817,c1cc(c(cc1N)S(=O)(=O)NCCCC(=O)N)F,C37658415,0,275.30499999999995,-0.04830000000000012,0
3818,c1ccc(c(c1)CS(=O)(=O)NCCCC(=O)N)C(=S)N,C37660487,0,315.41999999999996,0.005700000000001093,0
3819,CSCC[C@@H](C(=O)NCc1nc[nH]n1)NC(=O)N,C37920855,0,272.33400000000006,-0.7890999999999992,0
3820,c1cc(cnc1)CCNc2cc(cc(c2)S(=O)(=O)N)N,C37934315,0,292.36400000000003,0.9658,0
3821,c1cc(cc(c1)OCCNc2c(cccn2)C(=O)N)N,C38080049,0,272.30800000000005,1.2535999999999996,0
3822,Cc1cccc(n1)NC(=O)CS[C@H]2NN[C@@H](N2N)[C@@H]3C=C(N=N3)C,C38752874,0,348.43600000000015,0.6931200000000002,0
3823,c1c(c[nH]c1C(=O)Nc2cnn(c2)CC(=O)NC3CC3)N,C40306439,0,288.3110000000001,0.3242999999999995,0
3824,c1cc(cc(c1)OC/C(=N/O)/N)NS(=O)(=O)c2c[nH]nc2,C40376354,0,311.323,0.3356999999999996,0
3825,CC(C)Nc1c(c(ncn1)NNC(=O)c2ccccn2)N,C40708253,0,287.32700000000006,1.031,0
3826,c1cc(ccc1NN)S(=O)(=O)N(CCO)CCO,C40750913,0,275.33,-1.0524999999999993,0
3827,CC(C)CN(CC(=O)N)c1cc2c(cc1N)OCC(=O)N2,C42691433,0,292.339,0.5473999999999997,0
3828,c1cc2c(cc1SCC(=O)NC(C(=O)N)C(=O)N)CCC2,C42788932,0,307.3750000000001,-0.27719999999999945,0
3829,C[C@H](C(=O)NC(C(=O)N)C(=O)N)OCC(F)(F)F,C43009388,0,271.19499999999994,-1.5907999999999984,0
3830,c1c(cc(cc1NCC[C@@H]2CCCO2)S(=O)(=O)N)N,C44510262,0,285.369,0.8972,0
3831,CS(=O)(=O)NCCNC(=O)C1(CCCCCC1)/C(=N/O)/N,C44785234,0,320.415,-0.2611999999999989,0
3832,CCC[C@H](C(=S)N)C(=O)NCCS(=O)(=O)N,C44837926,0,267.37600000000003,-0.9064999999999985,0
3833,Cc1c(cccc1N)C(=O)NCCCS(=O)(=O)N,C45063701,0,271.342,-0.01437999999999906,0
3834,CCC[C@@H](C(=S)N)C(=O)NCCCS(=O)(=O)N,C45089068,0,281.403,-0.5163999999999986,0
3835,CCC[C@H](C(=S)N)C(=O)NCCCS(=O)(=O)N,C45089070,0,281.403,-0.5163999999999986,0
3836,c1c2c(sc1C(=O)NNC(=O)CCNC(=O)N)CCC2,C47837245,0,296.3520000000001,0.05620000000000003,0
3837,c1cc(ccc1CC(=O)NNC(=O)CNC(=O)N)Cl,C47871957,0,284.703,-0.30180000000000046,0
3838,CCCCNC(=O)NNC(=O)CC[C@@H]1C(=O)NC(=O)N1,C49128261,0,285.304,-0.8948999999999991,0
3839,CCCCNC(=O)NNC(=O)CC[C@H]1C(=O)NC(=O)N1,C49128264,0,285.304,-0.8948999999999991,0
3840,c1cc(sc1)c2nnc(n2N)SCCC(=O)NC(=O)N,C49422682,0,312.38,0.39749999999999946,0
3841,COCCn1c(c(c(=O)[nH]c1=O)N[C@@H]2CCCNC2=O)N,C50396553,0,297.31500000000005,-1.5442999999999971,0
3842,c1cc(c(cc1S(=O)(=O)NCCS(=O)(=O)N)[N+](=O)[O-])N,C50657254,0,324.34000000000003,-1.256199999999998,0
3843,CS(=O)(=O)NCCNC(=O)c1cccc(n1)NN,C51129020,0,273.31800000000004,-1.3537999999999981,0
3844,C[C@@H](CNC(=O)[C@H](Cc1ccc(c(c1)O)O)N)C#N,C54158031,0,263.29699999999997,0.24347999999999953,0
3845,c1ccc(c(c1)CS(=O)(=O)N(CC(=O)N)CC(=O)N)N,C61807338,0,300.34,-1.6287999999999982,0
3846,Cc1csc(n1)CCNc2cc(cc(c2)S(=O)(=O)N)N,C63132967,0,312.42000000000013,1.3357200000000002,0
3847,Cc1c(c(=O)[nH]c(=O)[nH]1)CC(=O)NC[C@@H]2N[C@@H](NO2)c3ccccc3,C64411352,0,345.3590000000001,-0.8203799999999972,0
3848,CCNC(=O)NNC(=O)CCNC(=O)c1c[nH]c2c1cccc2,C65189620,0,317.349,0.6381000000000004,0
3849,CCNC(=O)NNC(=O)/C=C/c1ccc(cc1)S(=O)(=O)N,C65623235,0,312.35100000000006,-0.3024999999999988,0
3850,c1cc(ccc1[C@@H]2C(O2)(C(=O)N)C(=O)N)Br,C00027678,0,285.097,0.2298,0
3851,c1c(nc(nc1Cl)N)NCC2(COC2)CO,C01645720,0,244.68199999999996,0.13299999999999984,0
3852,c1ccc(cc1)Cn2cnc(c2N)C(=O)C(=O)N,C05607079,0,244.25399999999993,0.18159999999999998,0
3853,c1nc(c(c(n1)Cl)N)NNC(=O)CCl,C17352906,0,236.062,0.3940999999999997,0
3854,Cc1ccc2c(c1)c(=O)c(c[nH]2)NC(=O)NCCO,C13565931,0,261.281,0.9503199999999996,0
3855,C[C@H](Cn1cnc2ccc(cc2c1=O)N)C(=O)N,C35059086,0,246.26999999999995,0.10010000000000002,0
3856,c1cc(ccc1NN)S(=O)(=O)N2CCC(CC2)O,C35062927,0,271.3419999999999,0.11759999999999976,0
3857,c1ccc(c(c1)N)n2ccc(n2)C(=O)NCCO,C35428282,0,246.26999999999998,0.17659999999999976,0
3858,c1cc(ccc1/C(=N/O)/N)C(=O)N2CCC[C@@H](C2)CO,C36228058,0,277.32399999999996,0.6255999999999997,0
3859,Cc1cc(cc(c1)S(=O)(=O)NCCCO)N,C37054166,0,244.31599999999995,0.23791999999999985,0
3860,CNC(=O)CNS(=O)(=O)c1ccccc1N,C37224625,0,243.288,-0.7068999999999996,0
3861,C[C@H](CN1C(=O)c2cccc(c2C1=O)N)C(=O)N,C37227492,0,247.25399999999993,-0.013799999999999868,0
3862,NC1(C(=O)NC2(C(=O)O)CCCC2)CCCC1,C01691568,0,240.30299999999988,0.7714999999999992,0
3863,Cn1ccnc1Sc2cc(cc(c2)S(=O)(=O)N)N,C37934334,0,284.36600000000004,0.8009000000000002,0
3864,c1c2c(cc(c1N)NC[C@H]3COCCO3)NC(=O)C2,C38062616,0,263.297,0.5906999999999996,0
3865,c1cc(ccc1N)OCCC(=O)NCCCO,C40302464,0,238.28699999999995,0.5362999999999998,0
3866,Cc1c(cc(cc1F)C(=O)NCc2nc[nH]n2)N,C40308564,0,249.24900000000002,0.7644199999999999,0
3867,Cc1c(cc(cn1)N)C(=O)N2CCC(CC2)CC(=O)N,C40330177,0,276.34,0.6998200000000002,0
3868,CCn1cc(cc1C(=O)NCc2c[nH]nc2C)N,C40335886,0,247.302,1.05172,0
3869,c1csc(c1C(=O)N)NC(=O)[C@H]2CSCN2,C40859332,0,257.34,0.44799999999999984,0
3870,Cc1ccc(c(n1)N2CCCC[C@H]2CO)/C(=N/O)/N,C43399811,0,264.329,0.83572,0
3871,C[C@H](C(=O)NC)NC(=O)c1ccc(cc1F)N,C43571704,0,239.24999999999997,0.27219999999999944,0
3872,CCn1c(c(c(=O)[nH]c1=O)N[C@H]2CC2(C)C)N,C44367967,0,238.29099999999997,0.34909999999999985,0
3873,CC[C@H](/C(=N/O)/N)C(=O)NCC[C@H]1CCCO1,C44879549,0,243.30699999999996,0.4442999999999999,0
3874,c1c(cn[nH]1)NC(=O)NC[C@H](C(F)(F)F)O,C45666454,0,238.16899999999995,0.45439999999999975,0
3875,c1cc(c2cn[nH]c2c1)C(=O)NCCCC(=O)N,C48966215,0,246.26999999999992,0.5582000000000001,0
3876,c1ccc(c(c1)CS(=O)(=O)NCCCO)N,C50102240,0,244.31599999999995,0.07059999999999994,0
3877,c1cc(ccc1N)S(=O)(=O)N[C@@H]2CCCNC2=O,C50397195,0,269.32599999999996,-0.1743000000000005,0
3878,c1cc(c(cc1F)S(=O)(=O)N[C@@H]2CCCNC2=O)N,C50397281,0,287.31600000000003,-0.035199999999999954,0
3879,C1CCC(C1)(C(=S)N)C(=O)N[C@H]2CCCNC2=O,C50397942,0,269.37,0.22769999999999962,0
3880,c1c(cnc(c1Cl)NN)C(=O)N2CCC[C@H](C2)CO,C51088303,0,284.74699999999996,0.8650999999999998,0
3881,c1cnc(cc1C(=O)N2CCC[C@@H](C2)CO)NN,C51088308,0,250.30199999999994,0.2117,0
3882,c1cc(cnc1)CNC(=O)c2cc(ccn2)NN,C51088415,0,243.27,0.6921999999999999,0
3883,c1cc(ncc1C(=O)NCc2ccncc2)NN,C51093131,0,243.27,0.6921999999999999,0
3884,C[C@H](CN(C)C(=O)c1c(c(n[nH]1)C2CC2)N)O,C51817016,0,238.29099999999997,0.3221000000000001,0
3885,Cc1c(scn1)C(=O)NCCC/C(=N/O)/N,C54135875,0,242.30399999999995,0.7079199999999999,0
3886,Cc1ccc(cn1)C(=O)NCCC/C(=N/O)/N,C54136103,0,236.27499999999998,0.6464200000000002,0
3887,CNc1c(cccc1F)C(=O)NCCS(=O)(=O)N,C54207754,0,275.305,-0.11430000000000018,0
3888,Cc1cc(c(o1)C)[C@@H](C)NC(=O)c2nc([nH]n2)N,C55169593,0,249.274,1.0877400000000002,0
3889,C=CCn1c(cc(=O)nc1SCC(=O)N)N,C59941997,0,240.28799999999995,-0.41109999999999974,0
3890,C[C@@H](c1ccsc1)NC(=O)c2nc([nH]n2)N,C61366087,0,237.28799999999998,0.9394,0
3891,CN(Cc1cccnc1C(=S)N)CC(=O)N,C61659718,0,238.31599999999995,-0.3670999999999995,0
3892,c1cc(ncc1Br)C(=O)NC/C(=N/O)/N,C61871086,0,273.09,0.3203000000000002,0
3893,CN(CCCOC)c1ccc(cc1C(=O)N)N,C62032034,0,237.30299999999997,0.8404000000000003,0
3894,CC(C)(CO)NS(=O)(=O)c1cc(cnc1)N,C62430996,0,245.304,-0.2870000000000001,0
3895,Cc1nc(cs1)CNC(=O)c2c(c[nH]n2)N,C62811897,0,237.28799999999998,0.68682,0
3896,CNC(=O)CCNC(=O)c1ccc(cc1N)F,C62823372,0,239.25,0.27379999999999927,0
3897,Cc1nccc(n1)CNC(=O)c2c[nH]c3c2cc(cc3)N,C62832727,0,281.319,1.7785199999999999,0
3898,c1c(cc(c(c1F)NN)F)C(=O)N[C@@H]2CCS(=O)(=O)C2,C63007427,0,305.3060000000001,0.16729999999999978,0
3899,c1c(cc(c(c1F)NN)F)C(=O)N[C@H]2CCS(=O)(=O)C2,C63007428,0,305.3060000000001,0.16729999999999978,0
3900,c1ccc(cc1)/C=C/C(=O)NC(=S)Nc2ccccc2C(=O)N,C00463013,0,325.3930000000001,2.3119,0
3901,c1ccc2c(c1)c(c[nH]2)C(=O)NCCNC(=O)c3c[nH]c4c3cccc4,C12296391,0,346.39,2.809,0
3902,Cc1ccccc1[C@@H](C)NC(=O)CSc2[nH]c(=O)cc(n2)N,C12928902,0,318.40200000000004,1.63002,0
3903,COc1cc(ccc1O)C[C@H]2CO[C@@H]([C@@H]2CO)c3ccc(c(c3)O)O,C14642060,0,346.379,2.3507000000000007,0
3904,C[C@@H](C(=O)Nc1ccccc1C(F)(F)F)Sc2[nH]c(nn2)N,C15690603,0,331.323,2.525,0
3905,Cc1ccc(cc1C(=O)NCCc2c[nH]c3c2cccc3)S(=O)(=O)N,C21896949,0,357.43500000000006,2.0962199999999998,0
3906,c1cc(cc(c1)Br)S(=O)(=O)NC[C@H](c2ccc(cc2)N)O,C35367186,0,371.2560000000001,2.0432,0
3907,Cc1cc(c(s1)C)[C@H](C)Nc2cccc(c2)NS(=O)(=O)N,C37130684,0,325.4590000000001,3.15344,0
3908,Cc1c(nc(s1)C)[C@@H](C)Nc2cccc(c2)NS(=O)(=O)N,C37130687,0,326.4470000000001,2.5484399999999994,0
3909,CCOc1ccc(c(c1)OCC)C2C(=C(SC(=C2C#N)N)N)C#N,C00495492,0,342.4240000000001,2.70216,0
3910,c1ccc(c(c1)C(=O)NNC(=S)NC(=O)c2cccs2)O,C02316331,0,321.383,1.4029999999999998,0
3911,Cc1c(cccc1Cl)Nc2nc(nc(n2)N)CSCCO,C02263570,0,325.82500000000005,2.38472,0
3912,CC(=C)CS[C@H]1NN[C@@H](N1N)[C@@H]2C=C(N=N2)c3ccc(cc3)F,C38994759,0,334.42400000000004,2.2035,0
3913,c1cc(cc(c1)NS(=O)(=O)N)NC(=O)C[C@H]2C[C@H]3CC[C@@H]2C3,C39558366,0,323.41800000000006,2.0667999999999997,0
3914,c1cc(cc(c1)NS(=O)(=O)N)NC(=O)CCc2ccsc2,C39558394,0,325.41499999999996,1.9348,0
3915,C[C@@H](COC)Nc1c(c(ncn1)NCc2ccccc2Cl)N,C40801037,0,321.812,2.7710999999999997,0
3916,c1ccc2c(c1)c(c[nH]2)CCNS(=O)(=O)c3cc(cs3)N,C41068162,0,321.427,2.3326,0
3917,C[C@H](c1cccs1)NS(=O)(=O)c2cc(cnc2NN)Br,C41070083,0,377.289,2.2307,0
3918,C[C@@H](c1ccc(cc1)Br)NC(=O)[C@@H](C(C)C)NC(=O)N,C42052220,0,342.2370000000001,2.3191999999999995,0
3919,c1cc(cc2c1cc([nH]2)C(=O)NCCCC(=O)N)Br,C43111069,0,324.17799999999994,1.9256999999999997,0
3920,c1ccc(cc1)[C@@H](CNS(=O)(=O)c2c(cccc2Cl)N)O,C45166169,0,326.805,1.9341,0
3921,c1cc(cc(c1)C(=O)N)COC(=O)c2cc(ccc2Br)N,C45625929,0,349.18399999999997,2.4872,0
3922,c1ccc2c(c1)CCC[C@H]2NC(=O)Nc3ccc(cc3)OCC(=O)N,C45697749,0,339.39500000000015,2.7497999999999996,0
3923,c1ccc2c(c1)c(c[nH]2)CC(=O)NNC(=O)NCc3ccsc3,C46028223,0,328.397,2.3025,0
3924,c1ccc(cc1)C(=O)NNC(=O)NC[C@@H](c2ccc(c(c2)F)F)O,C46498733,0,335.31,1.6423999999999999,0
3925,c1cc(cc(c1)F)CNC(=O)C[C@@H](c2cccs2)NC(=O)N,C47688729,0,321.37700000000007,2.3031,0
3926,C[C@@H](c1ccc2ccccc2c1)NC(=O)C(=O)Nc3c(ccs3)C(=O)N,C48001526,0,367.43000000000006,2.8160999999999996,0
3927,C[C@H](c1ccc2ccccc2c1)NC(=O)C(=O)Nc3c(ccs3)C(=O)N,C48001527,0,367.43000000000006,2.8160999999999996,0
3928,c1ccc(c(c1)CN(CC(=O)N)c2c(cccn2)Br)N,C48759486,0,335.20500000000004,1.9181999999999997,0
3929,c1ccc(c(c1)CNS(=O)(=O)c2ccc(cc2)NN)Br,C48869856,0,356.245,2.2132,0
3930,C[C@H](c1ccccc1Cl)NS(=O)(=O)c2ccc(nc2)NN,C49512407,0,326.809,2.0601000000000003,0
3931,C[C@@H](c1ccc(cc1)Cl)NS(=O)(=O)c2ccc(nc2)NN,C49527038,0,326.809,2.0601,0
3932,CCC[C@@H](c1cccs1)NS(=O)(=O)c2ccnc(c2)NN,C49548252,0,326.447,2.2484,0
3933,C[C@H](c1cccc(c1)Br)NS(=O)(=O)c2cccnc2NN,C49570775,0,371.2600000000001,2.1692,0
3934,c1cc(c(cc1Br)Cl)S(=O)(=O)NCC/C(=N\O)/N,C54155930,0,356.6290000000001,1.5173,0
3935,c1cc(cc(c1)F)CCNC(=O)NNC(=O)c2cc(c[nH]2)Br,C54397750,0,369.194,2.103,0
3936,c1cc(c2cc[nH]c2c1)CNC(=O)CSc3nnc(s3)N,C55404645,0,319.415,2.0100999999999996,0
3937,Cc1cc(=O)[nH]c(n1)NNC(=S)Nc2ccc(c(c2)F)Cl,C15911975,0,327.77200000000005,2.1843199999999996,0
3938,c1cc(ccc1C2=CCN(CC2)CC(=O)Nc3c(ccs3)C(=O)N)O,C58345448,0,357.435,2.280399999999999,0
3939,C[C@@H](C(=O)Nc1c(ccs1)C(=O)N)Sc2[nH]c3cc(c(cc3n2)F)F,C58611214,0,382.41700000000003,3.120800000000001,0
3940,CCc1cccc(c1NC(=O)N[C@@H](C)c2ccc(cc2)S(=O)(=O)N)C,C43156646,0,361.4670000000001,3.0875200000000005,0
3941,Cc1nc(cs1)/C=C/C(=O)N[C@H](C)c2ccc(cc2)NC(=O)N,C58912550,0,330.413,2.8327199999999992,0
3942,NS(=O)(=O)c1ccc(NC(S)=NCc2ccc(F)cc2)cc1,C13496795,0,339.41700000000003,2.3710000000000004,0
3943,CC(C)c1ccccc1NC(=S)NNC(=O)c2cc3ccccc3[nH]c2=O,C66122804,0,380.47300000000007,3.2829000000000006,0
3944,Cc1ccc2cccc(c2n1)NC(=O)C[C@H](c3cccs3)NC(=O)N,C66715697,0,354.43500000000006,3.3429200000000003,0
3945,c1cc(cc(c1)Cl)C/C(=N\OCc2cccc(c2)C(=O)N)/N,C66860428,0,317.77600000000007,2.4703999999999993,0
3946,Cc1cccc(c1)C(=O)NNC(=O)NC[C@@H](c2cccc(c2)F)O,C67103035,0,331.34700000000004,1.8117199999999998,0
3947,c1ccc2c(c1)ccn2CCC(=O)Nc3ccc(cc3)CNC(=O)N,C67262513,0,336.39500000000004,2.838399999999999,0
3948,c1ccc2cc(ccc2c1)[C@H](CNc3c(cc(cn3)C(=O)N)Cl)O,C67373044,0,341.79800000000006,3.1326000000000014,0
3949,c1ccc(cc1)NCCCNC(=O)Nc2ccc3c(c2)C(=O)NC3,C67550670,0,324.38400000000007,2.5537,0
3950,c1cc(ccc1CNC(=S)Nc2ccc3c(c2)OCO3)S(=O)(=O)N,C05041552,0,365.43600000000015,1.5493000000000001,0
3951,CCCCn1c(c(c(=O)[nH]c1=O)C(=S)NC(=O)c2cccc(c2)F)N,C03313295,0,364.40200000000004,1.1635,0
3952,COc1cc(c(cc1OCCO)Br)/C=N/NC(=S)N,C02102404,0,348.222,0.9958999999999998,0
3953,CC(C)(C)NC(=O)NC(=O)CNc1ccc(cc1)C(=O)NC2CC2,C12538992,0,332.4040000000001,1.6149999999999995,0
3954,COc1cc(ccc1O)[C@H]2[C@@H]([C@H](CO2)[C@@H](c3ccc(c(c3)OC)O)O)CO,C14435808,0,376.4050000000001,2.144600000000001,0
3955,Cc1cccc(c1C)NC(=S)NNC(=S)Nc2cccnc2,C16266706,0,331.4700000000001,2.8864400000000003,0
3956,c1ccc(cc1)NC(=S)NNC(=O)CCCNC(=O)c2ccc(cc2F)F,C22603487,0,392.4310000000001,2.4925999999999995,0
3957,CCc1cccc(c1NC(=S)NNC(=O)CNC(=O)c2ccc(s2)C)C,C26961421,0,390.53400000000016,2.6749400000000003,0
3958,CC(C)[C@@H](C(=O)NNC(=S)NC)NC(=O)c1ccc(cc1)F,C33026922,0,326.39700000000005,0.7052000000000004,0
3959,c1ccc2c(c1)C[C@@H](N(C2)CC(=O)NC(=O)NCCc3cccs3)C(=O)N,C13018525,0,386.4770000000001,1.0285999999999997,0
3960,CSCc1ccc(o1)CNc2cccc(c2)NS(=O)(=O)N,C37316597,0,327.4310000000001,2.3700999999999994,0
3961,CCCCn1c2ccccc2nc1S[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O,C39915824,0,368.4550000000001,0.7283999999999995,0
3962,CC(C)CCn1c2ccccc2nc1S[C@@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O,C39915830,0,382.4820000000001,0.9743999999999993,0
3963,c1cc(c(cc1Nc2c(c(ncn2)NCCN3CCOCC3)N)F)F,C40800323,0,350.37300000000005,1.8246999999999993,0
3964,c1cc2cccnc2c(c1)CC(=O)Nc3cccc(c3)C(=O)NCC(=O)N,C42074379,0,362.3890000000001,1.6310999999999993,0
3965,C[C@H](C(=O)NNC(=S)Nc1ccc(cc1F)F)NC(=O)c2cccs2,C42080149,0,384.4330000000001,2.1624,0
3966,CCNC(=O)c1cccc(c1)CNC(=O)NNc2cccc(c2)C#N,C47124847,0,337.38300000000004,2.1342799999999995,0
3967,Cc1ccc(c(c1)[C@@H](C)NC(=O)C(=O)Nc2c(ccs2)C(=O)N)OC,C47966375,0,361.4230000000001,1.9799199999999997,0
3968,C=C(CNC(=O)Nc1ccccc1OCCC(=O)N)Br,C49300709,0,342.193,1.9708999999999999,0
3969,c1c(c[nH]c1C(=O)NNC(=S)NCC(F)(F)F)Br,C49496671,0,345.144,1.4484,0
3970,CC(C)[C@@H](c1cccs1)NS(=O)(=O)c2cccnc2NN,C49560615,0,326.447,2.1043000000000003,0
3971,C#CCNC(=O)CNC(=O)Nc1cccc(c1)NC(=O)c2ccccc2,C51615109,0,350.3780000000001,1.809799999999999,0
3972,C/C(=C(\C#N)/C(=O)N)/NCCNc1c(cc(cn1)C(F)(F)F)Cl,C12350107,0,347.72799999999995,2.0381799999999997,0
3973,c1cc(ccc1Cc2ccc(cc2)OC[C@H](CO)O)OC[C@@H](CO)O,C12374475,0,348.3950000000001,0.741399999999999,0
3974,c1cc(ccc1c2c(c[nH]n2)CNC(=O)CSc3nnc(s3)N)F,C55036421,0,364.43100000000004,2.058,0
3975,c1cc(ccc1NC(=O)CNC(=O)c2ccsc2)NC(=O)NC3CC3,C55189014,0,358.4230000000001,2.4005,0
3976,c1cc(cc(c1)C(=O)NCc2ccco2)CNc3ccc(c(c3)C(=O)N)F,C55850256,0,367.3800000000001,3.0597000000000003,0
3977,Cc1cccc(c1)C(=O)NCCNC(=O)NC[C@H](c2ccc(c(c2)F)F)O,C57325037,0,377.391,2.0358199999999997,0
3978,Cc1ccc(cc1)CSCC(=O)NCc2ccc(cc2)C(=O)NCC(=O)N,C47277138,0,385.48900000000015,1.7597199999999997,0
3979,c1cc(cc(c1)Br)[C@H](CC(=O)NCc2ccc(cc2)F)NC(=O)N,C22408630,0,394.244,3.0041,0
3980,CNC(=S)NNC(=O)CCNC(=O)C12CC3CC(C1)CC(C3)C2,C60439747,0,338.47700000000015,0.8341999999999985,0
3981,CNC(=S)NNC(=O)c1cccc(c1)NC(=O)c2cccs2,C60878902,0,334.42600000000004,1.739099999999999,0
3982,Cc1ccc(cc1F)C(=O)NCCNC(=O)NC[C@@H](c2ccc(cc2)F)O,C61962973,0,377.3910000000001,2.0358200000000006,0
3983,c1c(c[nH]c(=O)c1NC(=O)NCC(=O)NCC(F)(F)F)C(F)(F)F,C63161542,0,360.21399999999994,1.1937000000000002,0
3984,CC(C)[C@H](C(=O)NNC(=O)NC(C)C)NC(=O)c1c(cccc1F)F,C63270955,0,356.37300000000005,1.458,0
3985,Cc1ccc(c(c1)NC(=S)NNC(=O)CCNC(=O)c2cccs2)F,C63345466,0,380.4700000000001,2.3333199999999996,0
3986,Cc1cccc(c1)C(C)(C)CNC(=O)C(=O)Nc2c(ccs2)C(=O)N,C63435229,0,359.4510000000001,2.1879199999999996,0
3987,CC(C)NC(=O)NC(=O)CNc1ccccc1C(=O)NC(C)(C)C,C63468508,0,334.4200000000001,1.8609999999999995,0
3988,Cc1cc(sc1C(=O)NCCNc2cccc(c2C#N)F)S(=O)(=O)N,C63863389,0,382.4420000000001,1.5566,0
3989,c1ccc(c(c1)CCNC(=O)NNC(=O)C(=O)NC2CC2)Br,C64242718,0,369.2190000000001,0.6006,0
3990,c1cc(ccc1C[C@@H](CNC(=O)c2ccc3c(c2)NC(=O)CO3)C(=O)N)F,C66051617,0,371.36800000000017,1.2305999999999997,0
3991,c1cc(cc(c1)NC(=O)Cc2ccc(cc2)N)C(=O)NC[C@@H]3CCCO3,C66153946,0,353.42200000000014,2.3587999999999996,0
3992,c1cc(cc(c1)Br)N2CC[C@@H](C2)CNC(=O)NCCC(=O)N,C66342108,0,369.26300000000015,1.4500000000000002,0
3993,C[C@H](C(=O)Nc1ccc(cn1)Cl)Nc2cccc(c2)NC(=O)CO,C66582545,0,348.79000000000013,2.1049,0
3994,Cc1ccc(c(c1)S(=O)(=O)NCCN[C@@H](c2ccc(cc2)F)C(=O)N)C,C66939211,0,379.4570000000001,1.5370399999999997,0
3995,c1ccc2c(c1)CCC[C@@]2(CNC(=O)NCCNc3ncccn3)O,C66952638,0,341.415,1.4117999999999997,0
3996,C[C@H](C(=O)NNC(=S)Nc1cccc(c1)C#C)NC(=O)c2cccs2,C67196441,0,372.4750000000001,1.8654999999999995,0
